word_id,french,article,english,phonetic,week_introduced,topic,status,high_frequency,appears_in_reading,appears_in_writing,example_french,example_english,notes
W1909,note un detail,,note one detail,listen and repeat,26,recent review from Week 25,active,yes,yes,yes,Note un detail important.,Note one important detail.,recent review; Week 26 cumulative practice item 34
W1910,cordialement,,sincerely / regards,listen and repeat,26,recent review from Week 24,active,yes,yes,yes,"Cordialement, Alex.","Regards, Alex.",recent review; Week 26 cumulative practice item 35
W1911,ignore les mots inconnus,,ignore unknown words,listen and repeat,26,recent review from Week 25,active,yes,yes,yes,Ignore les mots inconnus au debut.,Ignore unknown words at first.,recent review; Week 26 cumulative practice item 36
W1912,bonne journee,,have a good day,listen and repeat,26,recent review from Week 24,active,yes,yes,yes,Merci et bonne journee.,Thank you and have a good day.,recent review; Week 26 cumulative practice item 37
W1913,a bientot,,see you soon,listen and repeat,26,recent review from Week 24,active,yes,yes,yes,"A bientot, Samira.","See you soon, Samira.",recent review; Week 26 cumulative practice item 38
W1914,tu peux,,you can informal,listen and repeat,26,recent review from Week 24,active,yes,yes,yes,Tu peux m aider ?,Can you help me?,recent review; Week 26 cumulative practice item 39
W1915,vous pouvez,,you can formal/plural,listen and repeat,26,recent review from Week 24,active,yes,yes,yes,Vous pouvez confirmer ?,Can you confirm?,recent review; Week 26 cumulative practice item 40
W1916,bonjour,,hello / good day,bohn-ZHOOR,26,older review from Week 1,active,yes,yes,yes,"Bonjour, je m'appelle Alex.","Hello, my name is Alex.",older review; Week 26 cumulative practice item 41
W1917,numbers 0-10,,"zéro, un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix","zay-ROH, uhn, duh...",26,older review from Week 2,active,yes,yes,yes,Samira a six ans. Alex a dix ans.,Samira is six years old. Alex is ten years old.,older review; Week 26 cumulative practice item 42
W1918,un,,a / an masculine,listen and repeat,26,older review from Week 3,active,yes,yes,yes,J'ai un livre dans mon sac.,I have a book in my bag.,older review; Week 26 cumulative practice item 43
W1919,petit / petite,,small,listen and repeat,26,older review from Week 4,active,yes,yes,yes,J'ai une petite cle dans mon sac.,I have a small key in my bag.,older review; Week 26 cumulative practice item 44
W1920,mon,,my masculine,listen and repeat,26,older review from Week 5,active,yes,yes,yes,Mon livre est sur le bureau.,My book is on the desk.,older review; Week 26 cumulative practice item 45
W1921,je voudrais,,I would like,listen and repeat,26,older review from Week 6,active,yes,yes,yes,"Je voudrais du cafe, s il vous plait.","I would like some coffee, please.",older review; Week 26 cumulative practice item 46
W1922,est-ce que,,question marker,listen and repeat,26,older review from Week 7,active,yes,yes,yes,Est-ce que vous voulez une chemise ?,Do you want a shirt?,older review; Week 26 cumulative practice item 47
W1923,il y a,,there is / there are,listen and repeat,26,older review from Week 8,active,yes,yes,yes,Il y a une banque pres du cafe.,There is a bank near the cafe.,older review; Week 26 cumulative practice item 48
W1924,je me leve,,I get up,listen and repeat,26,older review from Week 9,active,yes,yes,yes,Je me leve a sept heures.,I get up at seven o clock.,older review; Week 26 cumulative practice item 49
W1925,il pleut,,it is raining,listen and repeat,26,older review from Week 10,active,yes,yes,yes,"Aujourd'hui, il pleut.","Today, it is raining.",older review; Week 26 cumulative practice item 50
W1926,je travaille,,I work,listen and repeat,26,older review from Week 11,active,yes,yes,yes,Je travaille au bureau.,I work at the office.,older review; Week 26 cumulative practice item 51
W1927,j'ai parle,,I spoke,listen and repeat,26,older review from Week 12,active,yes,yes,yes,"Hier, j'ai parle avec Samira.","Yesterday, I spoke with Samira.",older review; Week 26 cumulative practice item 52
W1928,avant,,before / in the past,listen and repeat,26,older review from Week 13,active,yes,yes,yes,"Avant, j'habitais pres du parc.","Before, I lived near the park.",older review; Week 26 cumulative practice item 53
W1929,il faut,,it is necessary / one must,listen and repeat,26,older review from Week 14,active,yes,yes,yes,Il faut boire de l'eau.,It is necessary to drink water.,older review; Week 26 cumulative practice item 54
W1930,je pense que,,I think that,listen and repeat,26,older review from Week 15,active,yes,yes,yes,Je pense que la lecon est utile.,I think the lesson is useful.,older review; Week 26 cumulative practice item 55
W1931,je vais,,I am going to,listen and repeat,26,older review from Week 16,active,yes,yes,yes,Je vais appeler la clinique.,I am going to call the clinic.,older review; Week 26 cumulative practice item 56
W1932,je voudrais,,I would like,listen and repeat,26,older review from Week 17,active,yes,yes,yes,Je voudrais prendre rendez-vous.,I would like to make an appointment.,older review; Week 26 cumulative practice item 57
W1933,le,,it / him,listen and repeat,26,older review from Week 18,active,yes,yes,yes,Je prends le bus. Je le prends.,I take the bus. I take it.,older review; Week 26 cumulative practice item 58
W1934,qui,,who / that,listen and repeat,26,older review from Week 19,active,yes,yes,yes,La note qui aide Alex est courte.,The note that helps Alex is short.,older review; Week 26 cumulative practice item 59
W1935,le francais canadien,,Canadian French,listen and repeat,26,older review from Week 20,active,yes,yes,yes,Nous reconnaissons le francais canadien.,We recognize Canadian French.,older review; Week 26 cumulative practice item 60
W1936,il faut que,,it is necessary that,listen and repeat,26,older review from Week 21,active,yes,yes,yes,Il faut que je revise.,It is necessary that I review.,older review; Week 26 cumulative practice item 61
W1937,est ecrit / ecrite,,is written,listen and repeat,26,older review from Week 22,active,yes,yes,yes,La note est ecrite par Samira.,The note is written by Samira.,older review; Week 26 cumulative practice item 62
W1938,cependant,,however,listen and repeat,26,older review from Week 23,active,yes,yes,yes,"Alex est fatigue; cependant, il continue.","Alex is tired; however, he continues.",older review; Week 26 cumulative practice item 63
W1939,salut,,hi / bye,sah-LUU,26,older review from Week 1,active,yes,yes,yes,"Salut, Samira !","Hi, Samira!",older review; Week 26 cumulative practice item 64
W1940,j'ai,,I have,zhay,26,older review from Week 2,active,yes,yes,yes,J'ai un livre.,I have a book.,older review; Week 26 cumulative practice item 65
W1941,une,,a / an feminine,listen and repeat,26,older review from Week 3,active,yes,yes,yes,Samira a une lampe sur la table.,Samira has a lamp on the table.,older review; Week 26 cumulative practice item 66
W1942,grand / grande,,big / tall,listen and repeat,26,older review from Week 4,active,yes,yes,yes,Le bureau est grand.,The desk is big.,older review; Week 26 cumulative practice item 67
W1943,ma,,my feminine,listen and repeat,26,older review from Week 5,active,yes,yes,yes,Ma lampe est jaune.,My lamp is yellow.,older review; Week 26 cumulative practice item 68
W1944,du,,some masculine,listen and repeat,26,older review from Week 6,active,yes,yes,yes,Alex prend du pain.,Alex takes some bread.,older review; Week 26 cumulative practice item 69
W1945,qu est-ce que,,what,listen and repeat,26,older review from Week 7,active,yes,yes,yes,Qu est-ce que tu prends ?,What are you taking?,older review; Week 26 cumulative practice item 70
W1946,a gauche,,on the left,listen and repeat,26,older review from Week 8,active,yes,yes,yes,La banque est a gauche.,The bank is on the left.,older review; Week 26 cumulative practice item 71
W1947,tu te leves,,you get up,listen and repeat,26,older review from Week 9,active,yes,yes,yes,Tu te leves tot le lundi.,You get up early on Monday.,older review; Week 26 cumulative practice item 72
W1948,il neige,,it is snowing,listen and repeat,26,older review from Week 10,active,yes,yes,yes,"En hiver, il neige parfois.","In winter, it sometimes snows.",older review; Week 26 cumulative practice item 73
W1949,tu travailles,,you work,listen and repeat,26,older review from Week 11,active,yes,yes,yes,Tu travailles avec Marc.,You work with Marc.,older review; Week 26 cumulative practice item 74
W1950,tu as parle,,you spoke,listen and repeat,26,older review from Week 12,active,yes,yes,yes,Tu as parle avec Madame Dupont.,You spoke with Madame Dupont.,older review; Week 26 cumulative practice item 75
W1951,un rapport,,report,listen and repeat,27,formal work,active,yes,yes,yes,Le rapport est court.,The report is short.,new; Week 27 cumulative practice item 1
W1952,un avis interne,,internal notice,listen and repeat,27,formal work,active,yes,yes,yes,Un avis interne est envoye.,An internal notice is sent.,new; Week 27 cumulative practice item 2
W1953,un atelier,,workshop,listen and repeat,27,study/work,active,yes,yes,yes,L atelier est reporte a lundi.,The workshop is postponed to Monday.,new; Week 27 cumulative practice item 3
W1954,un horaire,,schedule,listen and repeat,27,study/work,active,yes,yes,yes,L horaire change vendredi.,The schedule changes Friday.,new; Week 27 cumulative practice item 4
W1955,un changement d horaire,,schedule change,listen and repeat,27,study/work,active,yes,yes,yes,Le rapport presente un changement d horaire.,The report presents a schedule change.,new; Week 27 cumulative practice item 5
W1956,presenter,,to present,listen and repeat,27,analysis,active,yes,yes,yes,Le rapport presente le probleme.,The report presents the problem.,new; Week 27 cumulative practice item 6
W1957,analyser,,to analyze,listen and repeat,27,analysis,active,yes,yes,yes,Alex analyse le message.,Alex analyzes the message.,new; Week 27 cumulative practice item 7
W1958,proposer,,to propose,listen and repeat,27,analysis,active,yes,yes,yes,Madame Dupont propose une solution.,Madame Dupont proposes a solution.,new; Week 27 cumulative practice item 8
W1959,maintenir,,to maintain / keep,listen and repeat,27,formal action,active,yes,yes,yes,La lecture est maintenue.,The reading is maintained.,new; Week 27 cumulative practice item 9
W1960,reporter,,to postpone,listen and repeat,27,formal action,active,yes,yes,yes,L atelier est reporte.,The workshop is postponed.,new; Week 27 cumulative practice item 10
W1961,confirmer sa presence,,to confirm attendance,listen and repeat,27,formal action,active,yes,yes,yes,Je vais confirmer ma presence.,I am going to confirm my attendance.,current support; Week 27 cumulative practice item 11
W1962,comprendre la prochaine etape,,to understand the next step,listen and repeat,27,formal action,active,yes,yes,yes,Je comprends la prochaine etape.,I understand the next step.,current support; Week 27 cumulative practice item 12
W1963,une solution,,solution,listen and repeat,27,analysis,active,yes,yes,yes,La solution est claire.,The solution is clear.,current support; Week 27 cumulative practice item 13
W1964,un probleme,,problem,listen and repeat,27,analysis,active,yes,yes,yes,Le probleme est explique.,The problem is explained.,current support; Week 27 cumulative practice item 14
W1965,une consequence,,consequence,listen and repeat,27,analysis,active,yes,yes,yes,La consequence est simple.,The consequence is simple.,current support; Week 27 cumulative practice item 15
W1966,un resultat,,result,listen and repeat,27,analysis,active,yes,yes,yes,Le resultat est positif.,The result is positive.,current support; Week 27 cumulative practice item 16
W1967,lis la question,,read the question,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Lis la question avant le texte.,Read the question before the text.,recent review; Week 27 cumulative practice item 17
W1968,une nouvelle,,news item,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,La nouvelle est courte.,The news item is short.,recent review; Week 27 cumulative practice item 18
W1969,ecoute deux fois,,listen twice,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Ecoute deux fois avant de repondre.,Listen twice before answering.,recent review; Week 27 cumulative practice item 19
W1970,un avis public,,public notice,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,Un avis public est affiche.,A public notice is posted.,recent review; Week 27 cumulative practice item 20
W1971,choisis la bonne reponse,,choose the correct answer,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Choisis la bonne reponse.,Choose the correct answer.,recent review; Week 27 cumulative practice item 21
W1972,selon l avis,,according to the notice,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,"Selon l avis, la clinique est fermee.","According to the notice, the clinic is closed.",recent review; Week 27 cumulative practice item 22
W1973,coche vrai ou faux,,check true or false,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Coche vrai ou faux.,Check true or false.,recent review; Week 27 cumulative practice item 23
W1974,le quartier,,neighborhood,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,Le quartier est calme.,The neighborhood is calm.,recent review; Week 27 cumulative practice item 24
W1975,complete la phrase,,complete the sentence,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Complete la phrase avec un mot.,Complete the sentence with a word.,recent review; Week 27 cumulative practice item 25
W1976,le service,,service,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,Le service change lundi.,The service changes Monday.,recent review; Week 27 cumulative practice item 26
W1977,associe les mots,,match the words,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Associe les mots aux definitions.,Match the words to the definitions.,recent review; Week 27 cumulative practice item 27
W1978,un changement,,change,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,Le changement est important.,The change is important.,recent review; Week 27 cumulative practice item 28
W1979,trouve la preuve,,find the evidence,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Trouve la preuve dans le texte.,Find the evidence in the text.,recent review; Week 27 cumulative practice item 29
W1980,un retard,,delay,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,Le bus a un retard.,The bus has a delay.,recent review; Week 27 cumulative practice item 30
W1981,souligne les mots cles,,underline the keywords,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Souligne les mots cles.,Underline the keywords.,recent review; Week 27 cumulative practice item 31
W1982,une annonce,,announcement,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,Une annonce est publiee.,An announcement is published.,recent review; Week 27 cumulative practice item 32
W1983,note un detail,,note one detail,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Note un detail important.,Note one important detail.,recent review; Week 27 cumulative practice item 33
W1984,publier,,to publish,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,La ville publie un avis.,The city publishes a notice.,recent review; Week 27 cumulative practice item 34
W1985,ignore les mots inconnus,,ignore unknown words,listen and repeat,27,recent review from Week 25,active,yes,yes,yes,Ignore les mots inconnus au debut.,Ignore unknown words at first.,recent review; Week 27 cumulative practice item 35
W1986,annoncer,,to announce,listen and repeat,27,recent review from Week 26,active,yes,yes,yes,La clinique annonce un changement.,The clinic announces a change.,recent review; Week 27 cumulative practice item 36
W1987,bonjour,,hello / good day,bohn-ZHOOR,27,older review from Week 1,active,yes,yes,yes,"Bonjour, je m'appelle Alex.","Hello, my name is Alex.",older review; Week 27 cumulative practice item 37
W1988,numbers 0-10,,"zéro, un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix","zay-ROH, uhn, duh...",27,older review from Week 2,active,yes,yes,yes,Samira a six ans. Alex a dix ans.,Samira is six years old. Alex is ten years old.,older review; Week 27 cumulative practice item 38
W1989,un,,a / an masculine,listen and repeat,27,older review from Week 3,active,yes,yes,yes,J'ai un livre dans mon sac.,I have a book in my bag.,older review; Week 27 cumulative practice item 39
W1990,petit / petite,,small,listen and repeat,27,older review from Week 4,active,yes,yes,yes,J'ai une petite cle dans mon sac.,I have a small key in my bag.,older review; Week 27 cumulative practice item 40
W1991,mon,,my masculine,listen and repeat,27,older review from Week 5,active,yes,yes,yes,Mon livre est sur le bureau.,My book is on the desk.,older review; Week 27 cumulative practice item 41
W1992,je voudrais,,I would like,listen and repeat,27,older review from Week 6,active,yes,yes,yes,"Je voudrais du cafe, s il vous plait.","I would like some coffee, please.",older review; Week 27 cumulative practice item 42
W1993,est-ce que,,question marker,listen and repeat,27,older review from Week 7,active,yes,yes,yes,Est-ce que vous voulez une chemise ?,Do you want a shirt?,older review; Week 27 cumulative practice item 43
W1994,il y a,,there is / there are,listen and repeat,27,older review from Week 8,active,yes,yes,yes,Il y a une banque pres du cafe.,There is a bank near the cafe.,older review; Week 27 cumulative practice item 44
W1995,je me leve,,I get up,listen and repeat,27,older review from Week 9,active,yes,yes,yes,Je me leve a sept heures.,I get up at seven o clock.,older review; Week 27 cumulative practice item 45
W1996,il pleut,,it is raining,listen and repeat,27,older review from Week 10,active,yes,yes,yes,"Aujourd'hui, il pleut.","Today, it is raining.",older review; Week 27 cumulative practice item 46
W1997,je travaille,,I work,listen and repeat,27,older review from Week 11,active,yes,yes,yes,Je travaille au bureau.,I work at the office.,older review; Week 27 cumulative practice item 47
W1998,j'ai parle,,I spoke,listen and repeat,27,older review from Week 12,active,yes,yes,yes,"Hier, j'ai parle avec Samira.","Yesterday, I spoke with Samira.",older review; Week 27 cumulative practice item 48
W1999,avant,,before / in the past,listen and repeat,27,older review from Week 13,active,yes,yes,yes,"Avant, j'habitais pres du parc.","Before, I lived near the park.",older review; Week 27 cumulative practice item 49
W2000,il faut,,it is necessary / one must,listen and repeat,27,older review from Week 14,active,yes,yes,yes,Il faut boire de l'eau.,It is necessary to drink water.,older review; Week 27 cumulative practice item 50
W2001,je pense que,,I think that,listen and repeat,27,older review from Week 15,active,yes,yes,yes,Je pense que la lecon est utile.,I think the lesson is useful.,older review; Week 27 cumulative practice item 51
W2002,je vais,,I am going to,listen and repeat,27,older review from Week 16,active,yes,yes,yes,Je vais appeler la clinique.,I am going to call the clinic.,older review; Week 27 cumulative practice item 52
W2003,je voudrais,,I would like,listen and repeat,27,older review from Week 17,active,yes,yes,yes,Je voudrais prendre rendez-vous.,I would like to make an appointment.,older review; Week 27 cumulative practice item 53
W2004,le,,it / him,listen and repeat,27,older review from Week 18,active,yes,yes,yes,Je prends le bus. Je le prends.,I take the bus. I take it.,older review; Week 27 cumulative practice item 54
W2005,qui,,who / that,listen and repeat,27,older review from Week 19,active,yes,yes,yes,La note qui aide Alex est courte.,The note that helps Alex is short.,older review; Week 27 cumulative practice item 55
W2006,le francais canadien,,Canadian French,listen and repeat,27,older review from Week 20,active,yes,yes,yes,Nous reconnaissons le francais canadien.,We recognize Canadian French.,older review; Week 27 cumulative practice item 56
W2007,il faut que,,it is necessary that,listen and repeat,27,older review from Week 21,active,yes,yes,yes,Il faut que je revise.,It is necessary that I review.,older review; Week 27 cumulative practice item 57
W2008,est ecrit / ecrite,,is written,listen and repeat,27,older review from Week 22,active,yes,yes,yes,La note est ecrite par Samira.,The note is written by Samira.,older review; Week 27 cumulative practice item 58
W2009,cependant,,however,listen and repeat,27,older review from Week 23,active,yes,yes,yes,"Alex est fatigue; cependant, il continue.","Alex is tired; however, he continues.",older review; Week 27 cumulative practice item 59
W2010,formel / formelle,,formal,listen and repeat,27,older review from Week 24,active,yes,yes,yes,Ce message est formel.,This message is formal.,older review; Week 27 cumulative practice item 60
W2011,salut,,hi / bye,sah-LUU,27,older review from Week 1,active,yes,yes,yes,"Salut, Samira !","Hi, Samira!",older review; Week 27 cumulative practice item 61
W2012,j'ai,,I have,zhay,27,older review from Week 2,active,yes,yes,yes,J'ai un livre.,I have a book.,older review; Week 27 cumulative practice item 62
W2013,une,,a / an feminine,listen and repeat,27,older review from Week 3,active,yes,yes,yes,Samira a une lampe sur la table.,Samira has a lamp on the table.,older review; Week 27 cumulative practice item 63
W2014,grand / grande,,big / tall,listen and repeat,27,older review from Week 4,active,yes,yes,yes,Le bureau est grand.,The desk is big.,older review; Week 27 cumulative practice item 64
W2015,ma,,my feminine,listen and repeat,27,older review from Week 5,active,yes,yes,yes,Ma lampe est jaune.,My lamp is yellow.,older review; Week 27 cumulative practice item 65
W2016,du,,some masculine,listen and repeat,27,older review from Week 6,active,yes,yes,yes,Alex prend du pain.,Alex takes some bread.,older review; Week 27 cumulative practice item 66
W2017,qu est-ce que,,what,listen and repeat,27,older review from Week 7,active,yes,yes,yes,Qu est-ce que tu prends ?,What are you taking?,older review; Week 27 cumulative practice item 67
W2018,a gauche,,on the left,listen and repeat,27,older review from Week 8,active,yes,yes,yes,La banque est a gauche.,The bank is on the left.,older review; Week 27 cumulative practice item 68
W2019,tu te leves,,you get up,listen and repeat,27,older review from Week 9,active,yes,yes,yes,Tu te leves tot le lundi.,You get up early on Monday.,older review; Week 27 cumulative practice item 69
W2020,il neige,,it is snowing,listen and repeat,27,older review from Week 10,active,yes,yes,yes,"En hiver, il neige parfois.","In winter, it sometimes snows.",older review; Week 27 cumulative practice item 70
W2021,tu travailles,,you work,listen and repeat,27,older review from Week 11,active,yes,yes,yes,Tu travailles avec Marc.,You work with Marc.,older review; Week 27 cumulative practice item 71
W2022,tu as parle,,you spoke,listen and repeat,27,older review from Week 12,active,yes,yes,yes,Tu as parle avec Madame Dupont.,You spoke with Madame Dupont.,older review; Week 27 cumulative practice item 72
W2023,quand,,when,listen and repeat,27,older review from Week 13,active,yes,yes,yes,"Quand j'etais enfant, je jouais au parc.","When I was a child, I used to play at the park.",older review; Week 27 cumulative practice item 73
W2024,je dois,,I must / I have to,listen and repeat,27,older review from Week 14,active,yes,yes,yes,Je dois rester a la maison.,I must stay at home.,older review; Week 27 cumulative practice item 74
W2025,j'aime,,I like,listen and repeat,27,older review from Week 15,active,yes,yes,yes,J'aime le cafe calme.,I like the calm cafe.,older review; Week 27 cumulative practice item 75
W2026,deduire,,to infer,listen and repeat,28,inference,active,yes,yes,yes,Je peux deduire la reponse.,I can infer the answer.,new; Week 28 cumulative practice item 1
W2027,on peut deduire que,,one can infer that,listen and repeat,28,inference,active,yes,yes,yes,On peut deduire que Alex est inquiet.,One can infer that Alex is worried.,new; Week 28 cumulative practice item 2
W2028,un indice,,clue,listen and repeat,28,inference,active,yes,yes,yes,Je trouve un indice dans le texte.,I find a clue in the text.,new; Week 28 cumulative practice item 3
W2029,directement,,directly,listen and repeat,28,inference,active,yes,yes,yes,Le texte ne le dit pas directement.,The text does not say it directly.,new; Week 28 cumulative practice item 4
W2030,indirectement,,indirectly,listen and repeat,28,inference,active,yes,yes,yes,La reponse est donnee indirectement.,The answer is given indirectly.,new; Week 28 cumulative practice item 5
W2031,renvoyer a,,to refer to,listen and repeat,28,pronoun tracking,active,yes,yes,yes,Il renvoie a Alex.,It refers to Alex.,new; Week 28 cumulative practice item 6
W2032,le pronom,,pronoun,listen and repeat,28,pronoun tracking,active,yes,yes,yes,Le pronom est il.,The pronoun is he/it.,new; Week 28 cumulative practice item 7
W2033,la reference,,reference,listen and repeat,28,pronoun tracking,active,yes,yes,yes,La reference est claire.,The reference is clear.,new; Week 28 cumulative practice item 8
W2034,qui parle,,who is speaking,listen and repeat,28,speaker tracking,active,yes,yes,yes,Qui parle dans ce passage ?,Who is speaking in this passage?,new; Week 28 cumulative practice item 9
W2035,qui repond,,who answers,listen and repeat,28,speaker tracking,active,yes,yes,yes,Qui repond a Samira ?,Who answers Samira?,new; Week 28 cumulative practice item 10
W2036,le locuteur,,speaker,listen and repeat,28,speaker tracking,active,yes,yes,yes,Le locuteur est Alex.,The speaker is Alex.,current support; Week 28 cumulative practice item 11
W2037,le point de vue,,point of view,listen and repeat,28,discourse,active,yes,yes,yes,Le point de vue change.,The point of view changes.,current support; Week 28 cumulative practice item 12
W2038,le ton,,tone,listen and repeat,28,discourse,active,yes,yes,yes,Le ton est formel.,The tone is formal.,current support; Week 28 cumulative practice item 13
W2039,le contraste,,contrast,listen and repeat,28,connector review,active,yes,yes,yes,Cependant montre un contraste.,However shows contrast.,current support; Week 28 cumulative practice item 14
W2040,la cause,,cause,listen and repeat,28,connector review,active,yes,yes,yes,Parce que montre la cause.,Because shows the cause.,current support; Week 28 cumulative practice item 15
W2041,le resultat,,result,listen and repeat,28,connector review,active,yes,yes,yes,Donc montre le resultat.,Therefore shows the result.,current support; Week 28 cumulative practice item 16
W2042,une nouvelle,,news item,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,La nouvelle est courte.,The news item is short.,recent review; Week 28 cumulative practice item 17
W2043,un rapport,,report,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,Le rapport est court.,The report is short.,recent review; Week 28 cumulative practice item 18
W2044,un avis public,,public notice,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,Un avis public est affiche.,A public notice is posted.,recent review; Week 28 cumulative practice item 19
W2045,un avis interne,,internal notice,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,Un avis interne est envoye.,An internal notice is sent.,recent review; Week 28 cumulative practice item 20
W2046,selon l avis,,according to the notice,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,"Selon l avis, la clinique est fermee.","According to the notice, the clinic is closed.",recent review; Week 28 cumulative practice item 21
W2047,un atelier,,workshop,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,L atelier est reporte a lundi.,The workshop is postponed to Monday.,recent review; Week 28 cumulative practice item 22
W2048,le quartier,,neighborhood,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,Le quartier est calme.,The neighborhood is calm.,recent review; Week 28 cumulative practice item 23
W2049,un horaire,,schedule,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,L horaire change vendredi.,The schedule changes Friday.,recent review; Week 28 cumulative practice item 24
W2050,le service,,service,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,Le service change lundi.,The service changes Monday.,recent review; Week 28 cumulative practice item 25
W2051,un changement d horaire,,schedule change,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,Le rapport presente un changement d horaire.,The report presents a schedule change.,recent review; Week 28 cumulative practice item 26
W2052,un changement,,change,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,Le changement est important.,The change is important.,recent review; Week 28 cumulative practice item 27
W2053,presenter,,to present,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,Le rapport presente le probleme.,The report presents the problem.,recent review; Week 28 cumulative practice item 28
W2054,un retard,,delay,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,Le bus a un retard.,The bus has a delay.,recent review; Week 28 cumulative practice item 29
W2055,analyser,,to analyze,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,Alex analyse le message.,Alex analyzes the message.,recent review; Week 28 cumulative practice item 30
W2056,une annonce,,announcement,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,Une annonce est publiee.,An announcement is published.,recent review; Week 28 cumulative practice item 31
W2057,proposer,,to propose,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,Madame Dupont propose une solution.,Madame Dupont proposes a solution.,recent review; Week 28 cumulative practice item 32
W2058,publier,,to publish,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,La ville publie un avis.,The city publishes a notice.,recent review; Week 28 cumulative practice item 33
W2059,maintenir,,to maintain / keep,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,La lecture est maintenue.,The reading is maintained.,recent review; Week 28 cumulative practice item 34
W2060,annoncer,,to announce,listen and repeat,28,recent review from Week 26,active,yes,yes,yes,La clinique annonce un changement.,The clinic announces a change.,recent review; Week 28 cumulative practice item 35
W2061,reporter,,to postpone,listen and repeat,28,recent review from Week 27,active,yes,yes,yes,L atelier est reporte.,The workshop is postponed.,recent review; Week 28 cumulative practice item 36
W2062,bonjour,,hello / good day,bohn-ZHOOR,28,older review from Week 1,active,yes,yes,yes,"Bonjour, je m'appelle Alex.","Hello, my name is Alex.",older review; Week 28 cumulative practice item 37
W2063,numbers 0-10,,"zéro, un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix","zay-ROH, uhn, duh...",28,older review from Week 2,active,yes,yes,yes,Samira a six ans. Alex a dix ans.,Samira is six years old. Alex is ten years old.,older review; Week 28 cumulative practice item 38
W2064,un,,a / an masculine,listen and repeat,28,older review from Week 3,active,yes,yes,yes,J'ai un livre dans mon sac.,I have a book in my bag.,older review; Week 28 cumulative practice item 39
W2065,petit / petite,,small,listen and repeat,28,older review from Week 4,active,yes,yes,yes,J'ai une petite cle dans mon sac.,I have a small key in my bag.,older review; Week 28 cumulative practice item 40
W2066,mon,,my masculine,listen and repeat,28,older review from Week 5,active,yes,yes,yes,Mon livre est sur le bureau.,My book is on the desk.,older review; Week 28 cumulative practice item 41
W2067,je voudrais,,I would like,listen and repeat,28,older review from Week 6,active,yes,yes,yes,"Je voudrais du cafe, s il vous plait.","I would like some coffee, please.",older review; Week 28 cumulative practice item 42
W2068,est-ce que,,question marker,listen and repeat,28,older review from Week 7,active,yes,yes,yes,Est-ce que vous voulez une chemise ?,Do you want a shirt?,older review; Week 28 cumulative practice item 43
W2069,il y a,,there is / there are,listen and repeat,28,older review from Week 8,active,yes,yes,yes,Il y a une banque pres du cafe.,There is a bank near the cafe.,older review; Week 28 cumulative practice item 44
W2070,je me leve,,I get up,listen and repeat,28,older review from Week 9,active,yes,yes,yes,Je me leve a sept heures.,I get up at seven o clock.,older review; Week 28 cumulative practice item 45
W2071,il pleut,,it is raining,listen and repeat,28,older review from Week 10,active,yes,yes,yes,"Aujourd'hui, il pleut.","Today, it is raining.",older review; Week 28 cumulative practice item 46
W2072,je travaille,,I work,listen and repeat,28,older review from Week 11,active,yes,yes,yes,Je travaille au bureau.,I work at the office.,older review; Week 28 cumulative practice item 47
